ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,anon_orig,anon_resp
2019-12-26T07:07:08.141032Z,C56geI2kmAL2AEhCs2,185.153.197.161,44025,181.230.22.229,443,tcp,-,0.141008,0,0,RSTO,6,2,none,uva
2019-12-26T07:07:11.045262Z,C2VzHk1gmhPW4OQZx9,185.153.197.161,44025,181.230.218.32,80,tcp,-,0.148154,0,0,RSTO,6,2,none,uva
2019-12-26T07:07:18.260055Z,CiUb7B43nQlBjmg2Uh,185.153.197.161,44025,181.230.22.220,443,tcp,-,0.14708,0,0,RSTO,6,2,none,uva
2019-12-26T07:07:23.991432Z,CNQDov4eR3HnGhXpue,185.153.197.161,44025,181.230.22.235,443,tcp,-,0.140654,0,0,RSTO,6,2,none,uva
2019-12-26T07:07:30.190675Z,CBfPeTS0eXDFoK82i,185.153.197.161,44025,181.230.218.30,80,tcp,-,0.136993,0,0,RSTO,6,2,none,uva
2019-12-26T07:07:32.542874Z,C2hbefCBzSD5Askb7,185.153.197.161,44025,181.230.9.54,80,tcp,-,0.144069,0,0,RSTO,6,2,none,uva
2019-12-26T07:07:37.690223Z,CbmUKMQl1leEtYhx6,185.153.197.161,44025,181.230.22.189,443,tcp,-,0.138732,0,0,RSTO,6,2,none,uva
2019-12-26T07:07:56.548838Z,CE8vSa4qMKUCsX1A13,185.153.197.161,44025,181.230.40.203,80,tcp,-,0.14124,0,0,RSTO,6,2,none,uva
2019-12-26T07:07:59.341024Z,CLngMj3tKiHNtJLf7c,185.153.197.161,44025,181.230.22.210,443,tcp,-,0.138849,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:02.045274Z,C1e9L31GyiAUA0Dgyj,185.153.197.161,44025,181.230.40.175,80,tcp,-,0.14157,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:06.493320Z,CTBEyd4jcdNW9KrUo1,185.153.197.161,44025,181.230.17.197,80,tcp,-,0.14082,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:11.196476Z,CXDAcP1batt3oKIyhh,185.153.197.161,44025,181.230.40.4,443,tcp,-,0.139999,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:14.752816Z,CisvXk3wz3xYjLEnj9,185.153.197.161,44025,181.230.40.39,80,tcp,-,0.139011,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:17.458890Z,C1iosNL0FwS1rmVXi,185.153.197.161,44025,181.230.17.173,80,tcp,-,0.140642,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:18.327544Z,C4NAnn12nAtY1KF1xg,185.153.197.161,44025,181.230.40.172,80,tcp,-,0.142406,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:18.342710Z,ClxlSZWi9lYvt1kCl,185.153.197.161,44025,181.230.40.14,443,tcp,-,0.148168,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:19.985226Z,CeV5IE4gqX334zBicl,185.153.197.161,44025,181.230.40.198,80,tcp,-,0.139307,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:21.664909Z,CrvgJF2GZiiOnKvm4e,185.153.197.161,44025,181.230.40.174,80,tcp,-,0.138643,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:22.155414Z,CJrG8qWlDmJX65QBj,185.153.197.161,44025,181.230.40.222,80,tcp,-,0.143313,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:22.622765Z,CvQVbc4qQG5po41Vyd,185.153.197.161,44025,181.230.40.10,443,tcp,-,0.141699,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:25.173481Z,CTcFIx27JhwjMeYqH1,185.153.197.161,44025,181.230.59.111,80,tcp,-,0.14174,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:30.388808Z,C3vC1G2ivqQNQGZCbh,185.153.197.161,44025,181.230.59.224,80,tcp,-,0.141879,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:34.489563Z,CEAxhZ2gwuQfPiA5qa,185.153.197.161,44025,181.230.40.196,80,tcp,-,0.191542,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:34.942034Z,CIZZ4Y39AXbKL1GHih,185.153.197.161,44025,181.230.40.163,80,tcp,-,0.142235,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:36.197464Z,CvkfyM8Iml600wdQ8,185.153.197.161,44025,181.230.20.84,80,tcp,-,0.145191,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:39.531287Z,CZynVO3mT7xLHa0Z9g,185.153.197.161,44025,181.230.40.151,80,tcp,-,0.145972,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:40.892070Z,CsGgsgltJgKAbKpbh,185.153.197.161,44025,181.230.112.240,443,tcp,-,0.17249,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:45.891709Z,C2rZ4W259t0f1y9Yqc,185.153.197.161,44025,181.230.20.188,80,tcp,-,0.173226,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:49.938693Z,CMgW7l3Ic47zxiyv76,185.153.197.161,44025,181.230.112.174,443,tcp,-,0.154223,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:51.086234Z,COvWh04jtu9dR2ygqh,185.153.197.161,44025,181.230.20.88,80,tcp,-,0.141712,0,0,RSTO,6,2,none,uva
2019-12-26T07:08:52.269636Z,CQVBmE42D7W6MewF75,185.153.197.161,44025,181.230.20.149,80,tcp,-,0.213187,0,0,RSTO,6,2,none,uva
