ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,anon_orig,anon_resp
1577344176.965483,CjnPt1GsaH77J4de5,185.153.197.161,44025,181.209.105.232,443,tcp,-,0.14581,0,0,RSTO,4,1,none,vt
1577344178.191894,CE9uL42k95rqMshQF3,185.153.197.161,44025,181.209.105.248,443,tcp,-,0.140858,0,0,RSTO,4,1,none,vt
1577344182.427848,Cavg1G4n4Xq70L4Crh,185.153.197.161,44025,181.209.68.175,443,tcp,-,0.147134,0,0,RSTO,4,1,none,vt
1577344185.290321,CY8dVT9bGfyrFpfFl,185.153.197.161,44025,181.209.68.152,443,tcp,-,0.167075,0,0,RSTO,4,1,none,vt
1577344187.666663,Cgkb2z2igRbhxS1dMk,185.153.197.161,44025,181.209.105.246,443,tcp,-,0.145349,0,0,RSTO,4,1,none,vt
1577344188.135787,COMEDw4uK73zxD1wpd,185.153.197.161,44025,181.209.105.252,443,tcp,-,0.143074,0,0,RSTO,4,1,none,vt
1577344195.279654,C0tuUZ2NgaOD0LWdz9,185.153.197.161,44025,181.209.68.16,443,tcp,-,0.144075,0,0,RSTO,4,1,none,vt
1577344197.181299,CSTusjM3HOoizAWQf,185.153.197.161,44025,181.209.68.150,443,tcp,-,0.143394,0,0,RSTO,4,1,none,vt
1577344200.035957,Cq7Y6JA7vgwgpAfJ1,185.153.197.161,44025,181.209.68.204,443,tcp,-,0.148901,0,0,RSTO,4,1,none,vt
1577344201.195587,CMfKqo3Sv7IB2YvASe,185.153.197.161,44025,181.209.68.162,443,tcp,-,0.152459,0,0,RSTO,4,1,none,vt
1577344201.694744,CNfK153KVV7G6360Cb,185.153.197.161,44025,181.209.69.45,443,tcp,-,0.13954,0,0,RSTO,4,1,none,vt
1577344205.686598,CbsOyW2C1fqiPJW0pj,185.153.197.161,44025,181.209.68.60,443,tcp,-,0.150473,0,0,RSTO,4,1,none,vt
1577344206.333536,CcwaschoFAZ7n0m9f,185.153.197.161,44025,192.81.232.239,80,tcp,-,0.146185,0,0,RSTO,4,1,none,vt
1577344205.88282,CtDmtk4fDTphQ5w2k,185.153.197.161,44025,192.81.232.165,80,tcp,-,0.145286,0,0,RSTO,4,1,none,vt
1577344206.526034,CnGWp73Q0db4crMbWa,185.153.197.161,44025,192.81.232.192,80,tcp,-,0.142945,0,0,RSTO,4,1,none,vt
1577344209.047612,CoeaV8FXGLWNg6ML3,185.153.197.161,44025,181.209.68.131,443,tcp,-,0.219195,0,0,RSTO,4,1,none,vt
1577344214.74945,CKR2ae1s1RQcGTASK5,185.153.197.161,44025,181.209.69.22,443,tcp,-,0.143093,0,0,RSTO,4,1,none,vt
1577344215.73349,CMZoOo33Z9BtFA4RI1,185.153.197.161,44025,181.209.68.143,443,tcp,-,0.143967,0,0,RSTO,4,1,none,vt
1577344217.564692,C9hWw11uV2JOsCgOMh,185.153.197.161,44025,181.209.68.160,443,tcp,-,0.146237,0,0,RSTO,4,1,none,vt
1577344218.235714,Cat1pS2q4CWGzsAS76,185.153.197.161,44025,181.209.68.178,443,tcp,-,0.174085,0,0,RSTO,4,1,none,vt
1577344219.390519,CfqOaO18uoDM2BrIp4,185.153.197.161,44025,181.209.68.157,443,tcp,-,0.150957,0,0,RSTO,4,1,none,vt
1577344221.53711,Cyc5od4hpqOCW4JBu9,185.153.197.161,44025,181.209.69.37,443,tcp,-,0.146993,0,0,RSTO,4,1,none,vt
1577344222.238967,CkBenO3v3AgNAyOXbl,185.153.197.161,44025,192.81.232.249,80,tcp,-,0.14812,0,0,RSTO,4,1,none,vt
1577344222.03156,CltecC1TcbV6CZqYud,185.153.197.161,44025,181.209.69.25,443,tcp,-,0.202355,0,0,RSTO,4,1,none,vt
1577344223.180654,C0imgs1ywlTDj5Mmg5,185.153.197.161,44025,181.209.68.174,443,tcp,-,0.159783,0,0,RSTO,4,1,none,vt
1577344224.459926,C8npOL4JKxN2Oyk5e,185.153.197.161,44025,181.209.68.237,443,tcp,-,0.142389,0,0,RSTO,4,1,none,vt
1577344228.033821,CtvXl12EBHRguFI8m6,185.153.197.161,44025,181.209.193.147,443,tcp,-,0.141942,0,0,RSTO,4,1,none,vt
1577344229.815344,CxgvXi1bcNd2MuRBrc,185.153.197.161,44025,181.209.68.235,443,tcp,-,0.148369,0,0,RSTO,4,1,none,vt
1577344233.905298,Co7qYV2mEY9qjivG4c,185.153.197.161,44025,181.209.68.198,443,tcp,-,0.154093,0,0,RSTO,4,1,none,vt
1577344234.84184,CYZnznOYh5Rv8OIo6,185.153.197.161,44025,181.209.68.51,443,tcp,-,0.144712,0,0,RSTO,4,1,none,vt
1577344236.741471,CUbmL5tYEYRjByIdh,185.153.197.161,44025,181.209.68.193,443,tcp,-,0.149979,0,0,RSTO,4,1,none,vt
1577344237.696668,CqkkRM1LDDvLfiwALg,185.153.197.161,44025,181.209.68.205,443,tcp,-,0.147593,0,0,RSTO,4,1,none,vt
1577344240.988461,C03X7ZrA44rrT9zO2,185.153.197.161,44025,181.209.68.61,443,tcp,-,0.149965,0,0,RSTO,4,1,none,vt
1577344241.924732,CCAXg51YJP0pY9DBn4,185.153.197.161,44025,181.209.68.189,443,tcp,-,0.145557,0,0,RSTO,4,1,none,vt
1577344244.650387,CBQF0DDmrogHZjem3,185.153.197.161,44025,192.81.232.208,80,tcp,-,0.168316,0,0,RSTO,4,1,none,vt
1577344246.673359,CxUTp22aZpVj4OeB7e,185.153.197.161,44025,181.209.68.224,443,tcp,-,0.14297,0,0,RSTO,4,1,none,vt
1577344248.012222,CvGKTm2JiQw3bO0P7l,185.153.197.161,44025,181.209.107.198,80,tcp,-,0.199086,0,0,RSTO,4,1,none,vt
1577344248.743898,CUmnphUt6SfhZ7J4b,185.153.197.161,44025,192.81.252.147,80,tcp,-,0.14492,0,0,RSTO,4,1,none,vt
1577344249.640561,CX82Yk2FVvy7u0h2w4,185.153.197.161,44025,192.81.232.148,80,tcp,-,0.211814,0,0,RSTO,4,1,none,vt
1577344260.352485,C4gGwn4oVyU4wjaEN2,185.153.197.161,44025,181.209.107.55,80,tcp,-,0.208789,0,0,RSTO,4,1,none,vt
1577344261.713384,CyHERf1Mjzx6uLqws6,185.153.197.161,44025,181.209.143.237,443,tcp,-,0.143236,0,0,RSTO,4,1,none,vt
1577344262.486954,CPfPi23gRaU5LU8PA1,185.153.197.161,44025,181.209.107.79,80,tcp,-,0.195987,0,0,RSTO,4,1,none,vt
1577344262.480554,CbjDNj3aeL7GG0UcJ2,185.153.197.161,44025,181.209.122.240,80,tcp,-,0.140742,0,0,RSTO,4,1,none,vt
1577344263.769403,CZMach2ZJGRcbeQSfb,185.153.197.161,44025,181.209.68.236,443,tcp,-,0.143671,0,0,RSTO,4,1,none,vt
1577344264.850655,Cvg5mq3JM2IvixkCZf,185.153.197.161,44025,192.81.232.230,80,tcp,-,0.140191,0,0,RSTO,4,1,none,vt
1577344264.550394,CVzOdk4B2K910zAjeg,185.153.197.161,44025,181.209.184.30,443,tcp,-,0.144814,0,0,RSTO,4,1,none,vt
1577344265.81233,CQ8aFq3cTFd3G8fB8l,185.153.197.161,44025,192.81.232.227,80,tcp,-,0.143295,0,0,RSTO,4,1,none,vt
1577344267.358054,Cyldmh19jXDjRm0xIi,185.153.197.161,44025,181.209.142.160,443,tcp,-,0.144036,0,0,RSTO,4,1,none,vt
1577344269.822502,CfsT6q1mFJbsUV9Xe2,185.153.197.161,44025,181.209.142.154,443,tcp,-,0.144209,0,0,RSTO,4,1,none,vt
1577344272.249503,COlTPP3rvMmlA4DxS7,185.153.197.161,44025,181.209.122.253,80,tcp,-,0.194744,0,0,RSTO,4,1,none,vt
1577344274.642819,CGdfC73bgYACHZ4RCb,185.153.197.161,44025,181.209.107.118,80,tcp,-,0.19616,0,0,RSTO,4,1,none,vt
1577344278.416734,CwKHNba1U47Lmt564,185.153.197.161,44025,181.209.107.211,80,tcp,-,0.141285,0,0,RSTO,4,1,none,vt
1577344278.70875,CA6H6PgGaO5nXyKAf,185.153.197.161,44025,181.209.42.234,80,tcp,-,0.143484,0,0,RSTO,4,1,none,vt
1577344279.182738,CYRbvg34Jcl4aMlRZe,185.153.197.161,44025,181.209.107.121,80,tcp,-,0.147559,0,0,RSTO,4,1,none,vt
1577344280.307142,CGPc6Y3PMAyDUq96H3,185.153.197.161,44025,181.209.122.249,80,tcp,-,0.146082,0,0,RSTO,4,1,none,vt
1577344280.167907,Cg06lHSoek7OLJrI3,185.153.197.161,44025,181.209.68.156,443,tcp,-,0.142939,0,0,RSTO,4,1,none,vt
1577344282.691776,CWouUh2y3hQg01kuP8,185.153.197.161,44025,181.209.122.251,80,tcp,-,0.164692,0,0,RSTO,4,1,none,vt
1577344284.255208,CUhyFX1e0gDGAnHGCk,185.153.197.161,44025,181.209.142.133,443,tcp,-,0.146518,0,0,RSTO,4,1,none,vt
1577344285.753101,COmZIu4A8J5uKxpNu,185.153.197.161,44025,192.81.232.215,80,tcp,-,0.144566,0,0,RSTO,4,1,none,vt
1577344287.440008,Ctmo8t3kMovd8mUkdk,185.153.197.161,44025,192.81.252.66,80,tcp,-,0.143102,0,0,RSTO,4,1,none,vt
1577344289.03451,CSea5m4HmF5dVhMXzj,185.153.197.161,44025,181.209.184.43,443,tcp,-,0.143883,0,0,RSTO,4,1,none,vt
1577344290.68568,CaxmnW1nY9clqq8JLb,185.153.197.161,44025,181.209.142.187,443,tcp,-,0.14502,0,0,RSTO,4,1,none,vt
1577344296.487701,CIloXg3YgxQ2THhsAc,185.153.197.161,44025,181.209.107.68,80,tcp,-,0.14698,0,0,RSTO,4,1,none,vt
1577344298.044315,ChTY0O3FvNLbR5HHwb,185.153.197.161,44025,192.81.252.145,443,tcp,-,0.142117,0,0,RSTO,4,1,none,vt
1577344298.314559,C6LjK13lLXPjbk7Ndi,185.153.197.161,44025,181.209.142.161,443,tcp,-,0.157426,0,0,RSTO,4,1,none,vt
1577344302.58125,CL0NJO1qIKwAP7Nbxg,185.153.197.161,44025,181.209.142.155,443,tcp,-,0.143712,0,0,RSTO,4,1,none,vt
1577344302.91514,CT5EYi4U61dbAcRcq5,185.153.197.161,44025,181.209.122.230,80,tcp,-,0.156486,0,0,RSTO,4,1,none,vt
1577344312.969838,CNzBJI3uOi83rfqMgj,185.153.197.161,44025,181.209.221.164,80,tcp,-,0.141816,0,0,RSTO,4,1,none,vt
1577344316.42987,CSKGVy354NmlmNmxTk,185.153.197.161,44025,181.209.85.93,443,tcp,-,0.145028,0,0,RSTO,4,1,none,vt
1577344316.871189,CsgdEv4qPKppvZAyc7,185.153.197.161,44025,181.209.80.133,443,tcp,-,0.146341,0,0,RSTO,4,1,none,vt
1577344320.963963,CDmEEs2VT0GFhsbap,185.153.197.161,44025,181.209.122.193,80,tcp,-,0.142297,0,0,RSTO,4,1,none,vt
1577344323.438764,C8Lq2qfdUN1QCeCGi,185.153.197.161,44025,181.209.42.63,80,tcp,-,0.143611,0,0,RSTO,4,1,none,vt
1577344341.575618,CyDXWZ3xayQttVWaG2,185.153.197.161,44025,181.209.221.203,80,tcp,-,0.146925,0,0,RSTO,4,1,none,vt
1577344353.666483,CT8Rzp2di1S2IiosPl,185.153.197.161,44025,181.209.221.209,80,tcp,-,0.1426,0,0,RSTO,4,1,none,vt
1577344361.269113,CVRGZm4nb1TOsuBmjh,185.153.197.161,44025,181.209.221.15,80,tcp,-,0.155321,0,0,RSTO,4,1,none,vt
1577344372.008274,CPcZcW3OO1iYIPCdX8,185.153.197.161,44025,192.81.1.19,80,tcp,-,0.160298,0,0,RSTO,4,1,none,vt
1577344420.366047,CN2hoE1H7ceFChrk47,185.153.197.161,44025,181.209.134.204,80,tcp,-,0.146148,0,0,RSTO,4,1,none,vt
1577344423.447063,CmlPBR26UVUZewqLBb,185.153.197.161,44025,181.209.142.40,443,tcp,-,0.143296,0,0,RSTO,4,1,none,vt
1577344428.816969,CstrT32maAwkJ8n9Zf,185.153.197.161,44025,181.209.22.138,443,tcp,-,0.145193,0,0,RSTO,4,1,none,vt
1577344457.855782,CFKaAB3cSWoBD7LeTg,185.153.197.161,44025,181.209.185.71,80,tcp,-,0.143198,0,0,RSTO,4,1,none,vt
1577344460.394327,CmYg0X1pp8cmJ1nOs5,185.153.197.161,44025,181.209.101.227,80,tcp,-,0.144423,0,0,RSTO,4,1,none,vt
1577344464.428635,CkNh614mXeDk8058e8,185.153.197.161,44025,181.209.252.142,443,tcp,-,0.149366,0,0,RSTO,4,1,none,vt
1577344465.99431,CBrsej70pCXieJKNj,185.153.197.161,44025,181.209.248.73,80,tcp,-,0.148421,0,0,RSTO,4,1,none,vt
1577344466.380036,C1CbVzdSQc05lwEk5,185.153.197.161,44025,181.209.218.159,80,tcp,-,0.212036,0,0,RSTO,4,1,none,vt
1577344473.154389,CsDBF33jVQ5Mm8Sh4l,185.153.197.161,44025,181.209.253.183,443,tcp,-,0.148138,0,0,RSTO,4,1,none,vt
1577344479.714977,CYegUnSfd0EZ2ntA1,185.153.197.161,44025,192.81.242.40,80,tcp,-,0.145877,0,0,RSTO,4,1,none,vt
1577344482.423393,Ckg2xa4s2UArt0e7u7,185.153.197.161,44025,181.209.101.245,80,tcp,-,0.151253,0,0,RSTO,4,1,none,vt
1577344483.504911,Ct1UuMggTUNBPMkCj,185.153.197.161,44025,192.81.242.158,80,tcp,-,0.144535,0,0,RSTO,4,1,none,vt
1577344489.682498,CBW1Mb2bos6AlkEu6g,185.153.197.161,44025,192.81.242.105,80,tcp,-,0.144128,0,0,RSTO,4,1,none,vt
1577344502.662394,CI0ZHvIrFtOguIoW6,185.153.197.161,44025,192.81.242.69,80,tcp,-,0.219827,0,0,RSTO,4,1,none,vt
1577344505.509071,CFgKmb3aLwtLHyBUVi,185.153.197.161,44025,181.209.5.128,80,tcp,-,0.154177,0,0,RSTO,4,1,none,vt
1577344508.594795,CVr7X44xWcHpXJw4z4,185.153.197.161,44025,192.81.242.136,80,tcp,-,0.143081,0,0,RSTO,4,1,none,vt
1577344512.379097,CtE72a4fNCHuKftce5,185.153.197.161,44025,181.209.5.140,80,tcp,-,0.165003,0,0,RSTO,4,1,none,vt
1577344515.823046,COuFxj3JFllooGdm4f,185.153.197.161,44025,181.209.101.170,80,tcp,-,0.148895,0,0,RSTO,4,1,none,vt
1577344519.518721,CNIMYU3AKqhbSzO2c6,185.153.197.161,44025,192.81.242.66,80,tcp,-,0.147898,0,0,RSTO,4,1,none,vt
1577344542.176166,CtznJ03rPoCrtAgK9c,185.153.197.161,44025,181.209.166.123,443,tcp,-,0.14581,0,0,RSTO,4,1,none,vt
1577344553.60237,CJ5cp63BLesH0pe3H7,185.153.197.161,44025,181.209.136.39,443,tcp,-,0.146662,0,0,RSTO,4,1,none,vt
1577344561.292418,Cx8cWZAab9kMiweEf,185.153.197.161,44025,181.209.125.117,80,tcp,-,0.14539,0,0,RSTO,4,1,none,vt
1577344569.269123,CtTZHYmr1fm8e8uR7,185.153.197.161,44025,181.209.5.166,80,tcp,-,0.142482,0,0,RSTO,4,1,none,vt
1577344588.670564,C6kdB6AytHSCTaKM4,185.153.197.161,44025,181.209.193.234,80,tcp,-,0.271303,0,0,RSTO,6,2,none,vt
1577344625.869443,Cp4sx22HEIo9ZpXipg,185.153.197.161,44025,181.209.101.227,443,tcp,-,0.147532,0,0,RSTO,4,1,none,vt
1577344627.818218,C9mKRB3cEUanjja2O2,185.153.197.161,44025,181.209.20.102,443,tcp,-,0.144348,0,0,RSTO,4,1,none,vt
1577344633.319286,CZs4fx4KKTrhfIaXHc,185.153.197.161,44025,181.209.193.172,443,tcp,-,0.193512,0,0,RSTO,4,1,none,vt
1577344646.322819,CXlTEDLyNLxftmOCl,185.153.197.161,44025,181.209.193.83,443,tcp,-,0.141827,0,0,RSTO,4,1,none,vt
1577344646.587884,CyL5aO3rhYsMT2QRih,185.153.197.161,44025,181.209.193.234,443,tcp,-,0.150288,0,0,RSTO,4,1,none,vt
1577344665.788622,Cr6JwQ1EJojRxv7Es,185.153.197.161,44025,181.209.101.110,443,tcp,-,0.142212,0,0,RSTO,4,1,none,vt
1577344687.022265,CuL59D23jKzCytVmM6,185.153.197.161,44025,181.209.15.193,80,tcp,-,0.140979,0,0,RSTO,4,1,none,vt
1577344699.501919,Crhp3A1EFVCY02SwSc,185.153.197.161,44025,181.209.103.184,80,tcp,-,0.142867,0,0,RSTO,4,1,none,vt
1577344704.414348,CwwxNP272moO7tWrJ6,185.153.197.161,44025,181.209.15.214,80,tcp,-,0.147015,0,0,RSTO,4,1,none,vt
1577344704.226186,Cvyv4Z1X5kO0biOmFh,185.153.197.161,44025,192.81.7.98,80,tcp,-,0.167362,0,0,RSTO,4,1,none,vt
1577344708.206603,Ct0V4p3xwE1ZJ53mf6,185.153.197.161,44025,181.209.15.245,80,tcp,-,0.139718,0,0,RSTO,4,1,none,vt
1577344729.754527,Cbifj13SDhYsbmQ0m9,185.153.197.161,44025,192.81.253.29,80,tcp,-,0.148663,0,0,RSTO,4,1,none,vt
1577344746.313947,CVDYQ7qsMRq6GW5k4,185.153.197.161,44025,192.81.207.170,443,tcp,-,0.147605,0,0,RSTO,4,1,none,vt
1577344747.933503,CPZZwk3oqj06vSdv7b,185.153.197.161,44025,181.209.75.219,443,tcp,-,0.142255,0,0,RSTO,4,1,none,vt
1577344747.937452,C29rQY20Kom47NZjj4,185.153.197.161,44025,192.81.207.239,443,tcp,-,0.226207,0,0,RSTO,4,1,none,vt
1577344761.999556,CcABB73I5IuKuEphla,185.153.197.161,44025,192.81.207.135,443,tcp,-,0.145353,0,0,RSTO,4,1,none,vt
1577344772.619366,CumCdo2oJFXUNJpGM4,185.153.197.161,44025,181.209.236.181,80,tcp,-,0.141413,0,0,RSTO,4,1,none,vt
1577344800.204226,CKCSXa4YVtBPnOODV7,185.153.197.161,44025,181.209.17.136,80,tcp,-,0.141757,0,0,RSTO,4,1,none,vt
1577344807.79738,CBUjpPFn0bedcaww3,185.153.197.161,44025,181.209.236.183,80,tcp,-,0.217879,0,0,RSTO,4,1,none,vt
1577344809.690183,CELUkbK5UujecmQ97,185.153.197.161,44025,181.209.236.185,80,tcp,-,0.144408,0,0,RSTO,4,1,none,vt
1577344812.744837,Cx4qCj1qHmhJxAvGMc,185.153.197.161,44025,181.209.17.133,80,tcp,-,0.147184,0,0,RSTO,4,1,none,vt
1577344819.655013,Cs1Ub24h3B0HCllWw7,185.153.197.161,44025,181.209.242.11,80,tcp,-,0.146946,0,0,RSTO,4,1,none,vt
1577344834.898725,C0Xbzq3i9Hc9wDtPEl,185.153.197.161,44025,181.209.84.20,443,tcp,-,0.15355,0,0,RSTO,4,1,none,vt
1577344835.274557,CeHwrV3wgZLzrmh1Ag,185.153.197.161,44025,181.209.222.42,80,tcp,-,0.181537,0,0,RSTO,4,1,none,vt
1577344835.087805,CCQiqG1E102SoraIta,185.153.197.161,44025,181.209.222.86,80,tcp,-,0.141556,0,0,RSTO,4,1,none,vt
1577344837.141745,CvMpym2FbiTdkky609,185.153.197.161,44025,181.209.242.9,80,tcp,-,0.205622,0,0,RSTO,4,1,none,vt
1577344842.273972,Cch5OcFz3IU6SUK97,185.153.197.161,44025,181.209.143.251,80,tcp,-,0.142332,0,0,RSTO,4,1,none,vt
1577344860.096194,CNIYI847iAYjptAEGh,185.153.197.161,44025,181.209.16.79,80,tcp,-,0.14604,0,0,RSTO,4,1,none,vt
1577344872.695609,C7ai7D3YbnC7ZelNzb,185.153.197.161,44025,181.209.17.185,80,tcp,-,0.221638,0,0,RSTO,4,1,none,vt
1577344879.564968,CXSVQFzuLR0sufmi9,185.153.197.161,44025,181.209.222.216,80,tcp,-,0.213531,0,0,RSTO,4,1,none,vt
1577344901.006853,CNcJJdY7Zr5wBum59,185.153.197.161,44025,181.209.117.188,443,tcp,-,0.146311,0,0,RSTO,4,1,none,vt
1577344913.341107,CvkAxL3oxmWiX9HT5,185.153.197.161,44025,181.209.134.231,80,tcp,-,0.146119,0,0,RSTO,4,1,none,vt
1577344916.018128,CmCx1t1AHe7T3lZlSd,185.153.197.161,44025,181.209.117.149,443,tcp,-,0.141964,0,0,RSTO,4,1,none,vt
1577344916.012192,CbXpYq23hyZJuP7azi,185.153.197.161,44025,181.209.117.151,443,tcp,-,0.142142,0,0,RSTO,4,1,none,vt
1577344935.634868,CQh7bq2msuiBsxKKm8,185.153.197.161,44025,181.209.117.181,443,tcp,-,0.145916,0,0,RSTO,4,1,none,vt
1577344942.203636,C4r4qn21ypcHoSydE4,185.153.197.161,44025,181.209.239.99,80,tcp,-,0.213583,0,0,RSTO,4,1,none,vt
1577344953.39404,Cfyf4c2alhqFEsMKP4,185.153.197.161,44025,192.81.253.157,80,tcp,-,0.149117,0,0,RSTO,4,1,none,vt
1577344955.243094,CZlmE03ctTMcOe8iW8,185.153.197.161,44025,181.209.239.18,80,tcp,-,0.231814,0,0,RSTO,4,1,none,vt
1577344957.272129,CX4BH41DYwiwJMJq8h,185.153.197.161,44025,181.209.253.57,80,tcp,-,0.183143,0,0,RSTO,4,1,none,vt
1577344962.362099,CEKNNv134VOkIeVDy2,185.153.197.161,44025,181.209.239.141,80,tcp,-,0.142879,0,0,RSTO,4,1,none,vt
1577344965.328363,CU2AOj2k5bP3ey5wMh,185.153.197.161,44025,181.209.190.76,80,tcp,-,0.141386,0,0,RSTO,4,1,none,vt
1577344968.433593,CjTGS13aCDVaalNnl,185.153.197.161,44025,181.209.253.30,80,tcp,-,0.1428,0,0,RSTO,4,1,none,vt
