ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,anon_orig,anon_resp
1577181920.096432,CH7knASkmHxFjBo23,216.243.31.2,49413,181.209.78.44,80,tcp,-,0.076565,0,0,RSTO,2,1,none,vt
1577181929.600334,C6UU9sgsPpsH9N5Ef,216.243.31.2,34412,181.209.2.24,80,tcp,-,0.077436,0,0,RSTO,2,1,none,vt
1577181966.280899,CzWmS231RUW4Wxrsm3,216.243.31.2,42582,181.209.115.213,80,tcp,-,0.075392,0,0,RSTO,2,1,none,vt
1577181969.810955,ClDBJn4Q1pjz02BfY3,216.243.31.2,43131,181.209.115.201,80,tcp,-,0.075364,0,0,RSTO,2,1,none,vt
1577181972.418332,CYPhvg3gLZmO09f8Gh,216.243.31.2,57264,192.81.252.245,80,tcp,-,0.074857,0,0,RSTO,2,1,none,vt
1577181983.350164,C47Lm33bUu8Wc5nn1l,216.243.31.2,40918,181.209.31.39,80,tcp,-,0.077513,0,0,RSTO,2,1,none,vt
1577181988.64374,CCP8yq4zFX1Llt6uV4,216.243.31.2,46537,181.209.106.0,80,tcp,-,0.075937,0,0,RSTO,2,1,none,vt
1577181989.975065,C6MHQz4f26zDIp4Rwc,216.243.31.2,52728,181.209.194.55,80,tcp,-,0.077376,0,0,RSTO,2,1,none,vt
1577181998.337999,Ck9LvR2HuwQMfMU1Dl,216.243.31.2,39065,192.81.240.174,80,tcp,-,0.076084,0,0,RSTO,2,1,none,vt
1577182010.98675,Cl7HRy3CNV6Wn5yoOh,216.243.31.2,38943,181.209.1.201,80,tcp,-,0.076764,0,0,RSTO,2,1,none,vt
1577182046.916662,CNkEXj4v4C14Jw0tM7,216.243.31.2,34250,181.209.139.94,80,tcp,-,0.076901,0,0,RSTO,2,1,none,vt
1577182057.52521,CJD1a14tGGPpprxxx,216.243.31.2,59339,181.209.236.255,80,tcp,-,0.077653,0,0,RSTO,2,1,none,vt
1577182087.660291,C5kKyy1ccQqdXLt21f,216.243.31.2,51995,192.81.232.208,80,tcp,-,0.07711,0,0,RSTO,2,1,none,vt
1577182090.418353,CUZsBa2aBSN410CuK1,216.243.31.2,46674,181.209.71.5,80,tcp,-,0.076186,0,0,RSTO,2,1,none,vt
1577182120.181427,CXducW1lm84Hq7J1F2,216.243.31.2,49543,192.81.174.182,80,tcp,-,0.078901,0,0,RSTO,2,1,none,vt
1577182145.731925,CtfZjaUDC7FtgTeIk,216.243.31.2,56352,181.209.191.66,80,tcp,-,0.076011,0,0,RSTO,2,1,none,vt
1577182172.248187,C4sfD141U2vqUIvIj,216.243.31.2,45055,192.81.173.172,80,tcp,-,0.077622,0,0,RSTO,2,1,none,vt
1577182215.563973,Cpgb4H2pXzwj1jjVUi,216.243.31.2,38118,192.81.162.109,80,tcp,-,0.075552,0,0,RSTO,2,1,none,vt
1577182224.173197,CjssRs2jYj9KuwmRr7,216.243.31.2,38023,181.209.166.114,80,tcp,-,2.517771,0,0,RSTO,2,1,none,vt
1577182233.192593,ChkYM3fjgzYgDAJS7,216.243.31.2,45731,181.209.139.53,80,tcp,-,0.075442,0,0,RSTO,2,1,none,vt
1577182283.390034,CUQy5N3zCMx6uggVRc,216.243.31.2,45671,181.209.236.182,80,tcp,-,0.077422,0,0,RSTO,2,1,none,vt
1577182294.509135,CNDjSW1iiKeAuInxO5,216.243.31.2,59393,181.209.158.203,80,tcp,-,0.07692,0,0,RSTO,2,1,none,vt
1577182326.621822,CJP6zC3hKfdnGBzrZe,216.243.31.2,46347,192.81.251.230,80,tcp,-,0.075947,0,0,RSTO,2,1,none,vt
1577182327.31435,CbJz6gGOflbzBJ2zj,216.243.31.2,44119,181.209.103.144,80,tcp,-,0.075223,0,0,RSTO,2,1,none,vt
1577182333.643945,Cgojmh2xgmj5fE7v1j,216.243.31.2,48464,181.209.206.136,80,tcp,-,0.075845,0,0,RSTO,2,1,none,vt
1577182339.739507,CiVNzf2elNwy6Og1Ak,216.243.31.2,51179,181.209.170.125,80,tcp,-,0.07931,0,0,RSTO,2,1,none,vt
1577182347.328771,C8altD2IYSVEZ9Y3Yl,216.243.31.2,51765,181.209.253.178,80,tcp,-,0.079279,0,0,RSTO,2,1,none,vt
1577182382.1828,CyGyLm4gn99aU5Vp1e,216.243.31.2,37334,181.209.108.206,80,tcp,-,0.077451,0,0,RSTO,2,1,none,vt
1577182391.404848,C5j4Fy3oxH9szML523,216.243.31.2,47139,181.209.65.17,80,tcp,-,0.076819,0,0,RSTO,2,1,none,vt
1577182395.269473,C4ipkz3csNkUCWxHo8,216.243.31.2,50067,192.81.159.19,80,tcp,-,0.077027,0,0,RSTO,2,1,none,vt
1577182415.249881,CjIoqr1U2ChuaPb9O7,216.243.31.2,43199,181.209.103.184,80,tcp,-,0.076007,0,0,RSTO,2,1,none,vt
1577182431.34829,CrUqPc0n7b4GvbG0c,216.243.31.2,37364,181.209.77.115,80,tcp,-,0.075232,0,0,RSTO,2,1,none,vt
1577182441.117335,CAwSoE4RVGl70rgwGe,216.243.31.2,52718,181.209.222.160,80,tcp,-,0.076492,0,0,RSTO,2,1,none,vt
1577182455.19787,CRKriy1B2YLLXg3fr9,216.243.31.2,42335,181.209.194.160,80,tcp,-,0.07585,0,0,RSTO,2,1,none,vt
1577182489.816274,C2JM0E2h4hb4qEcL81,216.243.31.2,41660,181.209.166.106,80,tcp,-,0.075916,0,0,RSTO,2,1,none,vt
1577182492.951216,CmLN9p4COaWaiSOaba,216.243.31.2,59182,181.209.166.164,80,tcp,-,0.077538,0,0,RSTO,2,1,none,vt
1577182518.256982,Cvm2cj3UWITw8rbcwd,216.243.31.2,43698,181.209.184.245,80,tcp,-,0.075156,0,0,RSTO,2,1,none,vt
1577182547.420044,Cy7Jk5407h47KM7X27,216.243.31.2,59881,181.209.108.131,80,tcp,-,0.075755,0,0,RSTO,2,1,none,vt
1577182550.26651,CQt4rR226ET4Evzee8,216.243.31.2,45601,181.209.96.56,80,tcp,-,0.075831,0,0,RSTO,2,1,none,vt
1577182555.180941,C9tnwx3t05bkDMgls5,216.243.31.2,41383,192.81.242.165,80,tcp,-,0.077209,0,0,RSTO,2,1,none,vt
1577182561.571068,C2bSyF3L9DgfoM6P0b,216.243.31.2,51590,181.209.112.63,80,tcp,-,0.076753,0,0,RSTO,2,1,none,vt
1577182573.651432,CQTdjE2eIUxB1gaSdc,216.243.31.2,36467,181.209.78.152,80,tcp,-,0.076302,0,0,RSTO,2,1,none,vt
1577182602.256418,COrm9o20rwq4Pf5Aaa,216.243.31.2,40141,181.209.139.165,80,tcp,-,0.07605,0,0,RSTO,2,1,none,vt
1577182616.760305,Ct2VW13XH3062Eqtc,216.243.31.2,47044,181.209.17.136,80,tcp,-,0.076775,0,0,RSTO,2,1,none,vt
1577182629.33572,CUR7mS20beZdZAbVx8,216.243.31.2,41695,192.81.157.45,80,tcp,-,0.076479,0,0,RSTO,2,1,none,vt
1577182646.923765,CWXY3Z16frJO7FrJV1,216.243.31.2,52458,181.209.235.10,80,tcp,-,0.076652,0,0,RSTO,2,1,none,vt
1577182684.308743,C1kNXi4sfPX7IN6Pv,216.243.31.2,54378,181.209.106.251,80,tcp,-,0.075404,0,0,RSTO,2,1,none,vt
1577182719.026926,CbKyUs1us52Re5AHX9,216.243.31.2,52890,181.209.182.131,80,tcp,-,0.076047,0,0,RSTO,2,1,none,vt
1577182725.850541,CNisK12SItx9CXOLMd,216.243.31.2,40496,181.209.53.159,80,tcp,-,0.076899,0,0,RSTO,2,1,none,vt
1577182759.33659,Cgk4LE3OUFHXRBkUAg,216.243.31.2,33128,192.81.172.217,80,tcp,-,0.07737,0,0,RSTO,2,1,none,vt
1577182788.438983,CEJCf22Kg7fQm9V8me,216.243.31.2,36839,192.81.232.236,80,tcp,-,0.076953,0,0,RSTO,2,1,none,vt
1577182794.085595,Cdx4cC1BSANLer8vNd,216.243.31.2,47402,181.209.84.24,80,tcp,-,0.076131,0,0,RSTO,2,1,none,vt
1577182804.356416,C5CGUt1QqjHtzrT3M1,216.243.31.2,60349,192.81.241.194,80,tcp,-,0.075004,0,0,RSTO,2,1,none,vt
1577182833.095215,C1cF9K20USHUhynzg6,216.243.31.2,56542,181.209.78.112,80,tcp,-,0.076658,0,0,RSTO,2,1,none,vt
1577182840.874219,CETo4Fd4os0eCSMt6,216.243.31.2,59657,192.81.162.118,80,tcp,-,0.075517,0,0,RSTO,2,1,none,vt
1577182875.547087,CctFQ3gvlvANGaY1d,216.243.31.2,45799,181.209.231.127,80,tcp,-,0.083903,0,0,RSTO,2,1,none,vt
1577182893.530006,CTzgR04Bokta4ltxnh,216.243.31.2,48989,192.81.251.137,80,tcp,-,0.075075,0,0,RSTO,2,1,none,vt
1577182907.816147,Cb1AiY2t4Kd4F1ASb,216.243.31.2,43357,192.81.135.245,80,tcp,-,0.076019,0,0,RSTO,2,1,none,vt
1577182908.488576,CugOWB4BMvBumzaaC7,216.243.31.2,60402,181.209.144.81,80,tcp,-,0.076424,0,0,RSTO,2,1,none,vt
1577182914.845042,CHmRuI2bTKKf9mHSMd,216.243.31.2,42250,181.209.10.249,80,tcp,-,0.075084,0,0,RSTO,2,1,none,vt
1577182917.702259,C7kN6Z24qlq1SDV8B7,216.243.31.2,34034,181.209.203.251,80,tcp,-,0.076699,0,0,RSTO,2,1,none,vt
1577182932.205993,Cl3o2l2gcio8vsMOXi,216.243.31.2,51645,181.209.97.236,80,tcp,-,0.076368,0,0,RSTO,2,1,none,vt
1577182943.523939,C2cojxBvcRXxE33a9,216.243.31.2,45022,181.209.23.230,80,tcp,-,0.076659,0,0,RSTO,2,1,none,vt
1577182944.70739,C0Zw6A2HSt2APCjE2f,216.243.31.2,54048,181.209.235.212,80,tcp,-,0.075429,0,0,RSTO,2,1,none,vt
1577182950.904088,COXcTt2zd7As752l3d,216.243.31.2,38617,181.209.107.215,80,tcp,-,0.084036,0,0,RSTO,2,1,none,vt
1577182963.03524,CrahpY3jJg4KiBj9l5,216.243.31.2,60546,192.81.158.4,80,tcp,-,0.076382,0,0,RSTO,2,1,none,vt
1577182967.878311,CKZizimdZnDqrS1F1,216.243.31.2,58133,181.209.134.204,80,tcp,-,0.076408,0,0,RSTO,2,1,none,vt
1577182982.938415,Cv7RBH1TDRXg7maR0k,216.243.31.2,40407,192.81.228.184,80,tcp,-,0.077549,0,0,RSTO,2,1,none,vt
1577183009.425051,CA5FAT1iAdkz1NZhMl,216.243.31.2,40508,181.209.68.5,80,tcp,-,0.076833,0,0,RSTO,2,1,none,vt
1577183056.15543,CYrf98xeLk1Y5jXK1,216.243.31.2,56425,181.209.235.219,80,tcp,-,0.076047,0,0,RSTO,2,1,none,vt
1577183068.890852,CuskQD1L8iJvvDVPBl,216.243.31.2,58008,181.209.161.91,80,tcp,-,0.075398,0,0,RSTO,2,1,none,vt
1577183085.892302,C2a4Hv2eFL3z8GMsIk,216.243.31.2,57633,192.81.173.171,80,tcp,-,0.079645,0,0,RSTO,2,1,none,vt
