ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,anon_orig,anon_resp
1577400385.045683,CZhhkx1iyQMoSSEl08,123.135.127.85,46494,181.209.78.102,22,tcp,-,0.247387,0,0,RSTO,2,1,none,vt
1577400671.034518,CvEwra3Cm0FS7pYCcl,123.135.127.85,46494,192.81.221.225,22,tcp,-,0.257416,0,0,RSTO,2,1,none,vt
1577397389.257569,CdWjBw4NEBMwDAhAX4,123.135.127.85,46494,95.199.22.163,22,tcp,-,93.599374,0,0,OTH,0,6,none,vt
1577401084.732303,C3S4QR3pjqGHvwh2Qg,123.135.127.85,46494,192.81.186.213,22,tcp,-,0.254071,0,0,RSTO,2,1,none,vt
1577401492.947451,CwifgG4B24CQOxfj2a,123.135.127.85,46494,181.209.74.235,22,tcp,-,0.251029,0,0,RSTO,2,1,none,vt
1577401716.023062,CqUnwHNIC2VFBuQ4d,123.135.127.85,46494,181.209.79.9,22,tcp,-,0.249782,0,0,RSTO,2,1,none,vt
1577402239.952473,CyKgss4iXO6V5OLWhf,123.135.127.85,46494,181.209.107.92,22,tcp,-,0.255786,0,0,RSTO,2,1,none,vt
1577403505.838629,C5iPZx4YJQWhYokyhc,123.135.127.85,46494,192.81.221.216,22,tcp,-,0.246488,0,0,RSTO,2,1,none,vt
1577403583.575339,CnaDAXXwfBCA7xE1,123.135.127.85,46494,192.81.221.235,22,tcp,-,0.248494,0,0,RSTO,2,1,none,vt
1577403783.895551,C1RvzewuXkWha9v57,123.135.127.85,46494,181.209.74.233,22,tcp,-,0.244331,0,0,RSTO,2,1,none,vt
1577403816.37598,CACkoz3UD2lzADeHSc,123.135.127.85,46494,181.209.74.234,22,tcp,-,0.254929,0,0,RSTO,2,1,none,vt
1577404585.090234,ChpUZc2YAXl142mvmf,123.135.127.85,46494,192.81.228.130,22,tcp,-,0.247267,0,0,RSTO,2,1,none,vt
1577404594.734946,CdV8Pn13EMkIHRD3z1,123.135.127.85,46494,192.81.228.223,22,tcp,-,0.250951,0,0,RSTO,2,1,none,vt
1577404611.158079,C6WpBt151N2C8X7yw,123.135.127.85,46494,192.81.228.168,22,tcp,-,0.248161,0,0,RSTO,2,1,none,vt
1577404633.582971,C9PDFQ3iKr47v1cc02,123.135.127.85,46494,192.81.228.200,22,tcp,-,0.250876,0,0,RSTO,2,1,none,vt
1577404676.935619,C8mYHA4DP060GF1nkg,123.135.127.85,46494,192.81.228.241,22,tcp,-,0.245438,0,0,RSTO,2,1,none,vt
1577404797.448429,CSizKnvtr48Uumyu7,123.135.127.85,46494,192.81.218.184,22,tcp,-,0.253605,0,0,RSTO,2,1,none,vt
