ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,anon_orig,anon_resp
2019-12-24T21:23:47.895520Z,CxEXwq3weD6u3wCCBg,123.135.127.85,58167,199.79.93.101,22,tcp,-,0.242192,0,0,RSTO,4,2,none,uva
2019-12-24T21:24:04.835323Z,Cfcfp54BJWVornYY3f,123.135.127.85,58167,181.230.22.20,22,tcp,-,0.238062,0,0,RSTO,4,2,none,uva
2019-12-24T21:24:23.126690Z,CNDFIg4BUnHrs3Jc4c,123.135.127.85,58167,181.230.22.233,22,tcp,-,0.262666,0,0,RSTO,4,2,none,uva
2019-12-24T21:24:29.116683Z,CgYHmRixvtoIk2LJ2,123.135.127.85,58167,181.230.98.8,22,tcp,-,0.236161,0,0,RSTO,4,2,none,uva
2019-12-24T21:24:32.001967Z,ChH4ni4Rn0aVdl6Mk8,123.135.127.85,58167,181.230.22.55,22,tcp,-,0.242523,0,0,RSTO,4,2,none,uva
2019-12-24T21:24:43.921197Z,CiGPrA3Rwcg4wmaWz3,123.135.127.85,58167,199.79.93.24,22,tcp,-,0.234621,0,0,RSTO,4,2,none,uva
2019-12-24T21:27:43.331594Z,CBlNaHrbiVRKJDMX4,123.135.127.85,58167,181.230.115.94,22,tcp,-,0.237965,0,0,RSTO,4,2,none,uva
2019-12-24T21:30:16.468978Z,Cqct9W2POVN2s9fx8a,123.135.127.85,58167,181.230.230.243,22,tcp,-,0.237241,0,0,RSTO,4,2,none,uva
2019-12-24T21:30:55.842777Z,CZyY6Accv1GFaAjg5,123.135.127.85,58167,181.230.91.130,22,tcp,-,0.254258,0,0,RSTO,4,2,none,uva
2019-12-24T21:34:42.679019Z,CLQSFf4cHLeMg8jpF1,123.135.127.85,58167,181.230.46.235,22,tcp,-,0.25316,0,0,RSTO,4,2,none,uva
2019-12-24T21:42:24.356228Z,CNJvs54hTqrfI5oLo7,123.135.127.85,58167,181.230.91.56,22,tcp,-,0.237466,0,0,RSTO,4,2,none,uva
2019-12-24T21:46:22.486792Z,CVD2ttv8rmmLKkf37,123.135.127.85,58167,181.230.54.249,22,tcp,-,0.242038,0,0,RSTO,4,2,none,uva
2019-12-24T21:48:39.145751Z,CN2dcm4lUCPOyoCFGk,123.135.127.85,58167,181.230.82.204,22,tcp,-,0.241541,0,0,RSTO,4,2,none,uva
2019-12-24T21:49:00.788101Z,CBm1jNRHsVNtLTUdl,123.135.127.85,58167,181.230.82.208,22,tcp,-,0.263829,0,0,RSTO,4,2,none,uva
2019-12-24T21:49:16.219979Z,CeCEQQ05yjqWa033e,123.135.127.85,58167,181.230.82.123,22,tcp,-,0.23952,0,0,RSTO,4,2,none,uva
2019-12-24T21:49:53.249249Z,CFuHoK1kQI220Hku87,123.135.127.85,58167,181.230.82.169,22,tcp,-,0.233407,0,0,RSTO,4,2,none,uva
2019-12-24T21:53:47.973000Z,Cq1eqW1E1cMPow2RUe,123.135.127.85,58167,181.230.93.155,22,tcp,-,0.239927,0,0,RSTO,4,2,none,uva
2019-12-24T21:55:00.804849Z,CHFqhE2fdeoH0oRxsc,123.135.127.85,58167,181.230.7.207,22,tcp,-,0.250566,0,0,RSTO,4,2,none,uva
2019-12-24T21:56:30.779625Z,Cmmzbrg2s3eFmLQrb,123.135.127.85,58167,181.230.46.60,22,tcp,-,0.239536,0,0,RSTO,4,2,none,uva
2019-12-24T22:01:03.914201Z,CrsTCz1LVHvmUO1zvi,123.135.127.85,58167,199.79.93.168,22,tcp,-,0.246854,0,0,RSTO,4,2,none,uva
2019-12-24T22:05:39.724430Z,CWORYq3ArJgBI0MRUk,123.135.127.85,58167,181.230.22.149,22,tcp,-,0.244337,0,0,RSTO,4,2,none,uva
2019-12-24T22:07:01.891830Z,CbS5k03A1dNUhGHb6j,123.135.127.85,58167,181.230.22.147,22,tcp,-,0.239169,0,0,RSTO,4,2,none,uva
2019-12-24T22:07:39.768079Z,CcQiXF3uw0BAu9P9X5,123.135.127.85,58167,181.230.22.153,22,tcp,-,0.245604,0,0,RSTO,4,2,none,uva
2019-12-24T22:08:00.998354Z,CKwh6s3Bs18yErVbwe,123.135.127.85,58167,181.230.243.226,22,tcp,-,0.239087,0,0,RSTO,4,2,none,uva
2019-12-24T22:08:41.784752Z,C3qfTa6mTHGtiUOb9,123.135.127.85,58167,181.230.207.215,22,tcp,-,0.240341,0,0,RSTO,4,2,none,uva
2019-12-24T22:08:45.183727Z,CTiM0t1KNaEVq7Pt6d,123.135.127.85,58167,181.230.243.227,22,tcp,-,0.23945,0,0,RSTO,4,2,none,uva
2019-12-24T22:12:37.681237Z,ChTRLnyTZlX0eRVae,123.135.127.85,58167,181.230.188.139,22,tcp,-,0.247676,0,0,RSTO,4,2,none,uva
2019-12-24T22:21:08.401301Z,CnN2Ls10GvSee2lrP7,123.135.127.85,58167,181.230.150.73,22,tcp,-,0.240186,0,0,RSTO,4,2,none,uva
2019-12-24T22:25:37.921710Z,CTwZiUzsmOODKkBXj,123.135.127.85,58167,181.230.1.43,22,tcp,-,0.240386,0,0,RSTO,4,2,none,uva
2019-12-24T22:27:35.201219Z,CD5Ocl4srQI82DKsmj,123.135.127.85,58167,181.230.2.235,22,tcp,-,0.249701,0,0,RSTO,4,2,none,uva
2019-12-24T22:28:44.759451Z,C4tENv4jsWxAlwdTzf,123.135.127.85,58167,181.230.2.226,22,tcp,-,0.246437,0,0,RSTO,4,2,none,uva
2019-12-24T22:29:32.712981Z,C8cO5w26PG3dREnH89,123.135.127.85,58167,181.230.116.30,22,tcp,-,0.254316,0,0,RSTO,4,2,none,uva
2019-12-24T22:31:55.229825Z,Ca3CAp2MD4ndjcPQ29,123.135.127.85,58167,181.230.80.174,22,tcp,-,0.231546,0,0,RSTO,4,2,none,uva
2019-12-24T22:40:57.579923Z,CW0Eya9hrweFruX59,123.135.127.85,58167,181.230.91.65,22,tcp,-,0.24912,0,0,RSTO,4,2,none,uva
2019-12-24T22:44:53.199424Z,CHKl0q1J2np0mB9jR,123.135.127.85,58167,181.230.17.20,22,tcp,-,0.242478,0,0,RSTO,4,2,none,uva
2019-12-24T22:45:24.515472Z,C4qiaB2b5LRFMKqjC8,123.135.127.85,58167,181.230.17.64,22,tcp,-,0.245832,0,0,RSTO,4,2,none,uva
2019-12-24T22:45:34.138939Z,CrlnWCLFH6wNLseO4,123.135.127.85,58167,181.230.17.66,22,tcp,-,0.23351,0,0,RSTO,4,2,none,uva
2019-12-24T22:46:10.243422Z,CRCtf61kjmkQ3gSDcb,123.135.127.85,58167,181.230.17.71,22,tcp,-,0.233928,0,0,RSTO,4,2,none,uva
2019-12-24T22:48:51.448554Z,Cu2zLw3wgJXmcO5zw7,123.135.127.85,58167,181.230.210.57,22,tcp,-,0.24031,0,0,RSTO,4,2,none,uva
2019-12-24T22:49:10.198177Z,C2PKNi2qNrBfUp5Xjl,123.135.127.85,58167,181.230.210.26,22,tcp,-,0.243858,0,0,RSTO,4,2,none,uva
2019-12-24T22:49:39.501957Z,C5QZqD4BbG0WZ0Onfc,123.135.127.85,58167,181.230.210.24,22,tcp,-,0.233565,0,0,RSTO,4,2,none,uva
2019-12-24T22:49:51.493043Z,C3TU1YPFMSm0WDkdc,123.135.127.85,58167,181.230.210.16,22,tcp,-,0.253639,0,0,RSTO,4,2,none,uva
2019-12-24T22:50:01.111886Z,CRHhL51LnyOHM06Fn8,123.135.127.85,58167,181.230.210.11,22,tcp,-,0.245805,0,0,RSTO,4,2,none,uva
2019-12-24T22:52:41.308850Z,CPSxjF1IAqQw1R8zVc,123.135.127.85,58167,181.230.217.39,22,tcp,-,0.241998,0,0,RSTO,4,2,none,uva
2019-12-24T22:53:09.182591Z,CzIZkE4aOVuMSHKm8c,123.135.127.85,58167,181.230.217.81,22,tcp,-,0.253869,0,0,RSTO,4,2,none,uva
2019-12-24T22:58:39.639551Z,CjOorF4jS5WrsWfTUi,123.135.127.85,58167,181.230.22.148,22,tcp,-,0.230468,0,0,RSTO,4,2,none,uva
2019-12-24T23:01:16.671440Z,CljfC43EUheVTo9at,123.135.127.85,58167,181.230.226.113,22,tcp,-,0.259061,0,0,RSTO,4,2,none,uva
2019-12-24T23:01:22.511116Z,Cp54Aa35xU8hX5LJ98,123.135.127.85,58167,181.230.115.92,22,tcp,-,0.239639,0,0,RSTO,4,2,none,uva
2019-12-24T23:01:55.503649Z,CyMZLi4urjjBKcRZ17,123.135.127.85,58167,181.230.217.71,22,tcp,-,0.236966,0,0,RSTO,4,2,none,uva
2019-12-24T23:02:24.833836Z,CvVAwm1YmbRA27pZhf,123.135.127.85,58167,181.230.217.120,22,tcp,-,0.242031,0,0,RSTO,4,2,none,uva
2019-12-24T23:02:40.717602Z,Cf6ih01FS2KW8dVUt8,123.135.127.85,58167,181.230.217.94,22,tcp,-,0.23768,0,0,RSTO,4,2,none,uva
2019-12-24T23:02:50.817016Z,CmsydKgBRzRMt4eRl,123.135.127.85,58167,181.230.217.47,22,tcp,-,0.241754,0,0,RSTO,4,2,none,uva
2019-12-24T23:03:03.736467Z,CbCywl2vABwxuf63U4,123.135.127.85,58167,181.230.115.95,22,tcp,-,0.26003,0,0,RSTO,4,2,none,uva
2019-12-24T23:07:29.820864Z,CjUzN2nDRfC3WqEl1,123.135.127.85,58167,181.230.210.229,22,tcp,-,0.238924,0,0,RSTO,4,2,none,uva
2019-12-24T23:07:43.719025Z,Cckb8318dChsel8Hej,123.135.127.85,58167,181.230.21.65,22,tcp,-,0.237614,0,0,RSTO,4,2,none,uva
2019-12-24T23:08:50.981757Z,CXY5h93gEu48RDV6,123.135.127.85,58167,181.230.210.211,22,tcp,-,0.24044,0,0,RSTO,4,2,none,uva
2019-12-24T23:13:09.990424Z,CJv3nt1dNRbmoe8wW9,123.135.127.85,58167,181.230.167.73,22,tcp,-,0.242289,0,0,RSTO,4,2,none,uva
2019-12-24T23:13:34.931574Z,C41IWh0OxDaBh3zcd,123.135.127.85,58167,181.230.214.3,22,tcp,-,0.238569,0,0,RSTO,4,2,none,uva
2019-12-24T23:21:40.420725Z,COaIii1W0Nm4zASGm9,123.135.127.85,58167,181.230.213.30,22,tcp,-,0.233923,0,0,RSTO,4,2,none,uva
2019-12-24T23:26:25.241863Z,CBQrfW3oUsxfj0GFCa,123.135.127.85,58167,181.230.210.8,22,tcp,-,0.236526,0,0,RSTO,4,2,none,uva
2019-12-24T23:27:25.311074Z,CeqBec4igu16ySFbwf,123.135.127.85,58167,181.230.68.227,22,tcp,-,0.237739,0,0,RSTO,4,2,none,uva
2019-12-24T23:31:27.148453Z,CmF84mlY9DkimTzsl,123.135.127.85,58167,181.230.52.11,22,tcp,-,0.353634,0,0,RSTO,4,2,none,uva
2019-12-24T23:36:55.493933Z,ChUXra1GmXX0GO2Bhh,123.135.127.85,58167,181.230.230.32,22,tcp,-,0.240406,0,0,RSTO,4,2,none,uva
2019-12-24T23:36:55.593902Z,CqiNrg4onIzDF8Cix1,123.135.127.85,58167,181.230.17.180,22,tcp,-,0.238028,0,0,RSTO,4,2,none,uva
2019-12-24T23:37:32.673370Z,ChGQZz3SktC1U4clya,123.135.127.85,58167,181.230.17.114,22,tcp,-,0.259491,0,0,RSTO,4,2,none,uva
2019-12-24T23:38:12.393936Z,CAyPQg2zGRoWbK0hK6,123.135.127.85,58167,181.230.17.179,22,tcp,-,0.261775,0,0,RSTO,4,2,none,uva
2019-12-24T23:38:14.358193Z,CYmUai2QkaWCoZwVp7,123.135.127.85,58167,181.230.188.234,22,tcp,-,0.246201,0,0,RSTO,4,2,none,uva
2019-12-24T23:40:10.689532Z,CZr2Bu4OEG12sFlEaf,123.135.127.85,58167,181.230.20.152,22,tcp,-,0.244342,0,0,RSTO,4,2,none,uva
2019-12-24T23:41:10.818627Z,CAMjBQcx909DrNimb,123.135.127.85,58167,181.230.20.54,22,tcp,-,0.241955,0,0,RSTO,4,2,none,uva
2019-12-24T23:41:44.009502Z,Chp9ja4WMR11natU78,123.135.127.85,58167,181.230.20.135,22,tcp,-,0.248108,0,0,RSTO,4,2,none,uva
2019-12-24T23:41:59.888461Z,CKXVDC4UuAQTqfp5x3,123.135.127.85,58167,181.230.20.51,22,tcp,-,0.24198,0,0,RSTO,4,2,none,uva
2019-12-24T23:44:00.264658Z,CszOWc4vO3ASpAPyA1,123.135.127.85,58167,181.230.7.52,22,tcp,-,0.248742,0,0,RSTO,4,2,none,uva
2019-12-24T23:44:29.074388Z,CVquSh4kyRpGtGKgTb,123.135.127.85,58167,181.230.7.191,22,tcp,-,0.264014,0,0,RSTO,4,2,none,uva
2019-12-24T23:45:53.076056Z,Cu917Z1GgD9BjSBY6g,123.135.127.85,58167,181.230.7.253,22,tcp,-,0.344703,0,0,RSTO,4,2,none,uva
2019-12-24T23:47:59.219564Z,C87Mqt4FiOH5wg6pd4,123.135.127.85,58167,181.230.27.57,22,tcp,-,0.240882,0,0,RSTO,4,2,none,uva
2019-12-24T23:51:57.803139Z,CJjOrA17zXwbe1g1d2,123.135.127.85,58167,181.230.14.241,22,tcp,-,0.23658,0,0,RSTO,4,2,none,uva
2019-12-24T23:52:19.613163Z,CWOolv0jerRHMhUDf,123.135.127.85,58167,181.230.14.114,22,tcp,-,0.241205,0,0,RSTO,4,2,none,uva
2019-12-24T23:53:13.925348Z,CFjdcE2MWI55qcNtn8,123.135.127.85,58167,181.230.14.61,22,tcp,-,0.000582,0,0,S1,2,2,none,uva
2019-12-25T00:01:10.347086Z,Cxb8W7CzPCjAGWvF,123.135.127.85,58167,181.230.139.191,22,tcp,-,0.255939,0,0,RSTO,4,2,none,uva
2019-12-25T00:02:18.039793Z,CkASJo4ItaNSVo9qf9,123.135.127.85,58167,181.230.63.172,22,tcp,-,0.237502,0,0,RSTO,4,2,none,uva
2019-12-25T00:02:30.688013Z,Cc13pE4JPwyrphzzac,123.135.127.85,58167,181.230.63.169,22,tcp,-,0.244835,0,0,RSTO,4,2,none,uva
2019-12-25T00:06:08.436100Z,CVuwKroTkqDwhbYxg,123.135.127.85,58167,181.230.17.42,22,tcp,-,0.25809,0,0,RSTO,4,2,none,uva
2019-12-25T00:06:28.614822Z,CChrlx3YwitveruXG4,123.135.127.85,58167,181.230.17.67,22,tcp,-,0.23307,0,0,RSTO,4,2,none,uva
