ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,anon_orig,anon_resp
2019-12-25T18:39:29.741249Z,CzE6yC3Q5Xllt0xXki,123.135.127.85,58537,199.77.95.157,22,tcp,-,0.259377,0,0,RSTO,4,2,none,uva
2019-12-25T18:39:39.043075Z,Ca5KfZ2uc3LpTeNMg3,123.135.127.85,58537,181.230.46.60,22,tcp,-,0.23726,0,0,RSTO,4,2,none,uva
2019-12-25T18:39:42.659655Z,C0ByBfD7yB0UlL4G7,123.135.127.85,58537,181.230.40.222,22,tcp,-,0.237716,0,0,RSTO,4,2,none,uva
2019-12-25T18:39:52.754009Z,C4x7qf35WQ4jRb7uJl,123.135.127.85,58537,181.230.40.255,22,tcp,-,0.263774,0,0,RSTO,4,2,none,uva
2019-12-25T18:40:20.628632Z,CGhlG2xVp4EICc5vg,123.135.127.85,58537,181.230.188.139,22,tcp,-,0.235,0,0,RSTO,4,2,none,uva
2019-12-25T18:40:27.881283Z,CpWtnfcr9aarBoZv,123.135.127.85,58537,181.230.188.155,22,tcp,-,0.233629,0,0,RSTO,4,2,none,uva
2019-12-25T18:40:36.666845Z,CGfgB31y7X2lK5Tfxi,123.135.127.85,58537,181.230.45.0,22,tcp,-,0.23579,0,0,RSTO,4,2,none,uva
2019-12-25T18:40:47.115632Z,CqcD8s1rZWcgxvSide,123.135.127.85,58537,181.230.188.179,22,tcp,-,0.243774,0,0,RSTO,4,2,none,uva
2019-12-25T18:40:54.074844Z,CpPoVH3XDZz9nJf937,123.135.127.85,58537,181.230.46.58,22,tcp,-,0.235732,0,0,RSTO,4,2,none,uva
2019-12-25T18:43:26.395254Z,CYNjdb1vaPTUJ41XAe,123.135.127.85,58537,181.230.115.79,22,tcp,-,0.255727,0,0,RSTO,4,2,none,uva
2019-12-25T18:43:30.735385Z,CWy9373fO6Nd9hNpSi,123.135.127.85,58537,181.230.115.94,22,tcp,-,0.232925,0,0,RSTO,4,2,none,uva
2019-12-25T18:43:43.958308Z,CqOpwW3RrceBwlXEOi,123.135.127.85,58537,181.230.198.198,22,tcp,-,0.262493,0,0,RSTO,4,2,none,uva
2019-12-25T18:46:01.644121Z,CfgUX94TzxMXt0hfva,123.135.127.85,58537,181.230.82.94,22,tcp,-,0.247472,0,0,RSTO,4,2,none,uva
2019-12-25T18:46:29.679338Z,CxvVyu2RHrtQ2dSsxc,123.135.127.85,58537,181.230.7.104,22,tcp,-,0.260199,0,0,RSTO,4,2,none,uva
2019-12-25T18:46:53.518161Z,Cekvm4WuEm65bW4q9,123.135.127.85,58537,181.230.82.95,22,tcp,-,0.254744,0,0,RSTO,4,2,none,uva
2019-12-25T18:47:01.698022Z,CZRL6s4i8ewgdc6xEh,123.135.127.85,58537,181.230.82.208,22,tcp,-,0.255461,0,0,RSTO,4,2,none,uva
2019-12-25T18:47:03.776756Z,C6r2jn4ne3IlmDBkDb,123.135.127.85,58537,181.230.7.112,22,tcp,-,0.277946,0,0,RSTO,3,2,none,uva
2019-12-25T18:47:08.434335Z,C9p0Eb1glzc6FDjF63,123.135.127.85,58537,181.230.82.123,22,tcp,-,0.237069,0,0,RSTO,4,2,none,uva
2019-12-25T18:47:18.054177Z,CsPXGU1nH0jFxVY1N6,123.135.127.85,58537,181.230.82.175,22,tcp,-,0.260376,0,0,RSTO,4,2,none,uva
2019-12-25T18:47:42.592293Z,C8HJOE3M2hE62HAMbf,123.135.127.85,58537,181.230.82.169,22,tcp,-,0.239737,0,0,RSTO,4,2,none,uva
2019-12-25T18:49:02.144210Z,Ccw1P92lZu3wVn1MBk,123.135.127.85,58537,181.230.46.19,22,tcp,-,0.242771,0,0,RSTO,4,2,none,uva
2019-12-25T18:51:49.282435Z,CggGJQ1Cp1A21bikh,123.135.127.85,58537,181.230.243.226,22,tcp,-,0.238042,0,0,RSTO,4,2,none,uva
2019-12-25T18:52:12.331638Z,Cghk34C7RzW6z1XZ,123.135.127.85,58537,181.230.243.227,22,tcp,-,0.244085,0,0,RSTO,4,2,none,uva
2019-12-25T18:55:53.917129Z,C4NihV108bwWKY0m24,123.135.127.85,58537,181.230.21.223,22,tcp,-,0.234869,0,0,RSTO,4,2,none,uva
2019-12-25T18:56:11.200635Z,CU012K2gZ8a2DXWhnj,123.135.127.85,58537,181.230.27.24,22,tcp,-,0.252437,0,0,RSTO,4,2,none,uva
2019-12-25T18:56:25.072627Z,Cl4s682ZwXHNUTDk93,123.135.127.85,58537,181.230.27.65,22,tcp,-,0.269359,0,0,RSTO,4,2,none,uva
2019-12-25T18:56:32.189511Z,C4x68u1nlc8Q5yswk9,123.135.127.85,58537,181.230.40.17,22,tcp,-,0.240524,0,0,RSTO,4,2,none,uva
2019-12-25T18:57:59.346175Z,CF6CEf3XJ9VEl79pH4,123.135.127.85,58537,181.230.120.107,22,tcp,-,0.232957,0,0,RSTO,4,2,none,uva
2019-12-25T18:58:59.814629Z,CLUyWs2CZ1ZsgnFfel,123.135.127.85,58537,181.230.120.49,22,tcp,-,0.253673,0,0,RSTO,4,2,none,uva
